,Unnamed: 0,hostname,pl_mass (Mj),pl_mass_max,pl_mass_min,pl_mass_limflag,pl_orb_period,pl_orb_per_max,pl_orb_per_min,pl_orb_per_limflag,pl_semImjr_axis,pl_semImjr_axis_max,pl_semImjr_axis_min,pl_semImjr_axisax_limflag,[Fe/H]
439,439,HD 108147,0.261,0.04,-0.04,0.0,10.8985,0.0045,-0.0045,0,0.102,0.0059,-0.0059,0.0,0.18
440,440,HD 108236,0.0102,,,0.0,3.795963,2.5e-05,-3.4e-05,0,0.04527,0.00096,-0.00088,0.0,-0.3
441,441,HD 108236,0.0155,,,0.0,6.203449,4.9e-05,-4.6e-05,0,0.062,0.0012,-0.0012,0.0,-0.3
442,442,HD 108236,0.022,,,0.0,14.175685,8.3e-05,-0.0001,0,0.1074,0.0023,-0.0023,0.0,-0.3
443,443,HD 108236,0.0306,,,0.0,19.590025,8.3e-05,-8.9e-05,0,0.1367,0.0022,-0.002,0.0,-0.3
444,444,HD 108236,0.0149,,,0.0,29.54115,0.00033,-0.00042,0,0.1758,0.0041,-0.0038,0.0,-0.3
449,449,HD 109271,0.054,0.004,-0.004,0.0,7.8543,0.0009,-0.0009,0,0.079,0.001,-0.001,0.0,0.11
450,450,HD 109271,0.076,0.007,-0.007,0.0,30.93,0.02,-0.02,0,0.196,0.003,-0.003,0.0,0.11
452,452,HD 109749,0.27,0.045,-0.045,0.0,5.239891,9.9e-05,-9.9e-05,0,0.0615,0.004,-0.004,0.0,0.29
456,456,HD 110113,0.01432,0.00195,-0.00195,0.0,2.541,0.0005,-0.001,0,0.035,0.001,-0.001,0.0,0.14
457,457,HD 110113,0.03304,0.00378,-0.00378,0.0,6.744,0.008,-0.009,0,0.068,0.001,-0.002,0.0,0.14
480,480,HD 115404 A,0.097,0.02,-0.022,0.0,10.49488,0.00141,-0.00167,0,0.088,0.003,-0.004,0.0,-0.16
485,485,HD 117618,0.174,0.014,-0.014,0.0,25.8,0.004,-0.004,0,0.18,0.005,-0.005,0.0,0.05
488,488,HD 11964,0.0788,0.0097,-0.0097,0.0,37.91,0.041,-0.041,0,0.229,0.013,-0.013,0.0,0.09
492,492,HD 12235,0.033,0.004,-0.005,0.0,4.36305,0.00025,-0.00042,0,0.054,0.002,-0.002,0.0,0.31
494,494,HD 122562,0.23,0.045,-0.065,0.0,84.96276,0.3467,-0.47059,0,0.406,0.008,-0.008,0.0,0.36
499,499,HD 125595,0.02,0.01,-0.01,0.0,9.6737,0.0039,-0.0039,0,0.08,0.0,0.0,0.0,0.04
501,501,HD 125612,0.049,0.008,-0.009,0.0,4.15466,0.00043,-0.0004,0,0.051,0.002,-0.002,0.0,0.26
504,504,HD 126525,0.237,0.002,-0.002,0.0,960.41,6.19,-6.33,0,1.837,0.01,-0.01,0.0,-0.08
507,507,HD 127506,0.086,0.016,-0.025,0.0,65.78395,0.3436,-0.25547,0,0.287,0.011,-0.011,0.0,-0.08
520,520,HD 134060,0.0318,0.0025,-0.0024,0.0,3.2696,0.0001,-0.0001,0,0.0444,0.0013,-0.0014,0.0,0.14
521,521,HD 134060,0.0922,0.0139,-0.0133,0.0,1291.5646,48.0333,-44.2197,0,2.3928,0.0929,-0.0951,0.0,0.14
526,526,HD 136352,0.01485,0.00132,-0.00132,0.0,11.57797,8e-05,-0.00013,0,0.0964,0.0028,-0.0028,0.0,-0.34
527,527,HD 136352,0.03536,0.00205,-0.00198,0.0,27.59221,0.00011,-0.00011,0,0.1721,0.005,-0.005,0.0,-0.34
528,528,HD 136352,0.02775,0.00293,-0.00289,0.0,107.245,0.05,-0.05,0,0.425,0.012,-0.012,0.0,-0.34
531,531,HD 13724,0.16,0.025,-0.021,0.0,142.22895,0.58279,-0.17514,0,0.534,0.01,-0.01,0.0,0.22
532,532,HD 137388,0.2,0.02,-0.02,0.0,330.0,3.0,-3.0,0,0.89,0.02,-0.02,0.0,0.2
533,533,HD 137496,0.01271,0.00173,-0.00173,0.0,1.62116,7.91e-05,-8.06e-05,0,0.02732,0.00019,-0.00019,0.0,-0.03
535,535,HD 13808,0.03524,0.00378,-0.00208,0.0,14.1815,0.0015,-0.0015,0,0.10519,0.00093,-0.0011,0.0,-0.19
536,536,HD 13808,0.03134,0.00566,-0.00302,0.0,53.753,0.05,-0.082,0,0.2554,0.0028,-0.0023,0.0,-0.19
543,543,HD 140901,0.049,0.002,-0.008,0.0,9.02378,0.00013,-0.00123,0,0.085,0.003,-0.004,0.0,0.09
554,554,HD 144899,0.064,0.021,-0.016,0.0,40.43914,0.03099,-0.04979,0,0.242,0.011,-0.012,0.0,
558,558,HD 1461,0.02026,0.00192,-0.00192,0.0,5.77152,0.00045,-0.00045,0,0.0634,0.0022,-0.0022,0.0,0.21
559,559,HD 1461,0.01759,0.0023,-0.0023,0.0,13.5052,0.0029,-0.0029,0,0.1117,0.0039,-0.0039,0.0,0.21
562,562,HD 147379,0.08983,0.00469,-0.00456,0.0,86.78,0.16,-0.15,0,0.323,0.005,-0.006,0.0,0.16
577,577,HD 151450,0.121,0.019,-0.025,0.0,21.89288,0.00846,-0.00539,0,0.16,0.007,-0.008,0.0,
581,581,HD 152843,0.03637,0.0207,-0.01932,0.0,11.6264,0.0022,-0.0025,0,0.1053,0.003,-0.0031,0.0,-0.16
582,582,HD 152843,0.08652,,,1.0,24.38,6.23,-3.4,0,,,,,-0.16
583,583,HD 153557,0.064,0.006,-0.007,0.0,7.29903,0.00033,-0.00031,0,0.068,0.003,-0.003,0.0,
584,584,HD 153557,0.055,0.005,-0.006,0.0,15.27018,0.0014,-0.00117,0,0.111,0.004,-0.004,0.0,
587,587,HD 154088,0.02077,0.00252,-0.00252,0.0,18.56,0.01,-0.01,0,0.134,0.002,-0.002,0.0,0.32
595,595,HD 155918,0.024,0.003,-0.004,0.0,1.87567,4e-05,-4e-05,0,0.03,0.001,-0.001,0.0,-0.66
597,597,HD 156098,0.05,0.011,-0.004,0.0,21.85849,0.01232,-0.00601,0,0.167,0.008,-0.009,0.0,0.12
602,602,HD 156668,0.013,0.002,-0.002,0.0,4.6455,0.0011,-0.0011,0,0.05,0.0007,-0.0007,0.0,-0.06
603,603,HD 156668,0.0991,0.0079,-0.0077,0.0,811.3,5.2,-5.3,0,1.57,0.017,-0.017,0.0,-0.06
606,606,HD 158259,0.00698,0.00123,-0.00142,0.0,2.178,9e-05,-0.0001,0,,,,,
607,607,HD 158259,0.01762,0.00189,-0.00186,0.0,3.432,0.0003,-0.00016,0,,,,,
608,608,HD 158259,0.01702,0.00233,-0.00223,0.0,5.1980814,0.0008186,-0.0008814,0,,,,,
609,609,HD 158259,0.01913,0.00296,-0.00324,0.0,7.951,0.0022,-0.0021,0,,,,,
610,610,HD 158259,0.01932,0.00412,-0.00431,0.0,12.028,0.009,-0.009,0,,,,,
623,623,HD 16417,0.0696,0.0063,-0.0063,0.0,17.24,0.01,-0.01,0,0.14,0.01,-0.01,0.0,0.14
625,625,HD 164595,0.05078,0.00856,-0.00856,0.0,40.0,0.24,-0.24,0,0.23,,,0.0,-0.07
628,628,HD 164922,0.0409,0.00944,-0.00629,0.0,75.74,0.06,-0.05,0,0.341,0.004,-0.004,0.0,0.15
629,629,HD 164922,0.01259,0.00315,-0.00315,0.0,12.458,0.003,-0.003,0,0.103,0.001,-0.001,0.0,0.15
630,630,HD 164922,0.0331,0.0031,-0.0031,0.0,41.763,0.012,-0.012,0,0.2292,0.0026,-0.0027,0.0,0.15
638,638,HD 168746,0.27,0.02,-0.02,0.0,6.404,0.0014,-0.0014,0,0.07,0.0,0.0,0.0,-0.09
654,654,HD 175607,0.02825,0.00346,-0.00346,0.0,29.01,0.02,-0.02,0,,,,,-0.62
656,656,HD 176986,0.01806,0.00208,-0.00208,0.0,6.4898,0.00086,-0.00086,0,0.06296,0.00013,-0.00013,0.0,0.01
657,657,HD 176986,0.02888,0.00305,-0.00305,0.0,16.8191,0.0044,-0.0044,0,0.11878,0.00025,-0.00025,0.0,0.01
658,658,HD 177565,0.04751,0.02014,-0.01904,0.0,44.505,0.586,-0.293,0,0.246,0.019,-0.019,0.0,0.12
660,660,HD 179079,0.081,0.02,-0.02,0.0,14.479,0.01,-0.01,0,0.1214,0.0068,-0.0068,0.0,0.27
668,668,HD 18143,0.034,0.005,-0.007,0.0,10.2851,0.00213,-0.00263,0,0.088,0.003,-0.004,0.0,0.28
670,670,HD 181433,0.02,0.0,0.0,0.0,9.3743,0.0019,-0.0019,0,0.08,0.0,0.0,0.0,0.31
676,676,HD 183579,0.06198,0.01259,-0.01227,0.0,17.471278,5.8e-05,-6e-05,0,0.1334,0.0062,-0.0061,0.0,-0.02
678,678,HD 184010,0.3,0.03,-0.06,0.0,484.3,5.5,-3.5,0,1.334,0.013,-0.005,0.0,-0.17
686,686,HD 189567,0.02674,0.00189,-0.00189,0.0,14.288,0.002,-0.002,0,0.111,0.002,-0.002,0.0,-0.26
687,687,HD 189567,0.02202,0.00283,-0.00283,0.0,33.688,0.025,-0.025,0,0.197,0.003,-0.003,0.0,-0.26
689,689,HD 190007,0.05179,0.00522,-0.00522,0.0,11.72,0.001,-0.001,0,0.092,0.0008,-0.0008,0.0,0.16
692,692,HD 190360,0.06,0.0076,-0.0076,0.0,17.111,0.0048,-0.0048,0,0.1304,0.0075,-0.0075,0.0,0.25
696,696,HD 191939,0.03146,0.0022,-0.0022,0.0,8.8803256,4.7e-06,-4.7e-06,0,0.0804,0.0025,-0.0023,0.0,-0.22
697,697,HD 191939,0.02517,0.00315,-0.00315,0.0,28.579743,4.5e-05,-4.5e-05,0,0.1752,0.0055,-0.005,0.0,-0.22
698,698,HD 191939,0.00881,0.00189,-0.00189,0.0,38.353037,6e-05,-6e-05,0,0.2132,0.0065,-0.0061,0.0,-0.22
701,701,HD 191939,0.04248,0.00629,-0.00629,0.0,284.0,10.0,-8.0,0,0.812,0.028,-0.028,0.0,-0.22
710,710,HD 199509,0.136,0.012,-0.016,0.0,99.62167,0.14198,-0.0943,0,0.426,0.018,-0.019,0.0,-0.31
711,711,HD 20003,0.0367,0.0033,-0.0033,0.0,11.8482,0.0016,-0.0017,0,0.0974,0.0034,-0.0039,0.0,0.06
712,712,HD 20003,0.0454,0.0046,-0.0044,0.0,33.9239,0.0239,-0.0266,0,0.1964,0.0068,-0.0078,0.0,0.06
718,718,HD 20329,0.02335,0.00343,-0.00343,0.0,0.926118,5e-05,-4.3e-05,0,0.018,0.0003,-0.0003,0.0,-0.07
723,723,HD 204313,0.054,0.005,-0.005,0.0,34.95875,0.0105,-0.01156,0,0.211,0.009,-0.01,0.0,0.18
725,725,HD 204941,0.23,0.03,-0.03,0.0,1733.0,74.0,-74.0,0,2.55,0.08,-0.08,0.0,-0.19
728,728,HD 206255,0.1076,0.02234,-0.02234,0.0,96.045,0.317,-0.317,0,0.461,0.009,-0.009,0.0,
732,732,HD 207496,0.01919,0.00503,-0.00503,0.0,6.441008,1.1e-05,-1.1e-05,0,0.0629,0.0011,-0.0011,0.0,0.1
733,733,HD 20781,0.0061,0.0012,-0.0011,0.0,5.3135,0.001,-0.001,0,0.0529,0.0024,-0.0027,0.0,-0.07
734,734,HD 20781,0.0168,0.0022,-0.0021,0.0,13.8905,0.0033,-0.0034,0,0.1004,0.0046,-0.0051,0.0,-0.07
735,735,HD 20781,0.0334,0.0038,-0.0037,0.0,29.158,0.0102,-0.01,0,0.1647,0.0076,-0.0083,0.0,-0.07
736,736,HD 20781,0.0442,0.0049,-0.0049,0.0,85.5073,0.0983,-0.0947,0,0.3374,0.0155,-0.017,0.0,-0.07
738,738,HD 207897,0.04531,0.00503,-0.00503,0.0,16.202159,8.5e-05,-8.3e-05,0,0.1163,0.0017,-0.0015,0.0,-0.04
739,739,HD 20794,0.0085,0.0009,-0.0009,0.0,18.315,0.008,-0.008,0,0.1207,0.002,-0.002,0.0,-0.42
740,740,HD 20794,0.0076,0.0013,-0.0013,0.0,40.114,0.053,-0.053,0,0.2036,0.0034,-0.0034,0.0,-0.42
741,741,HD 20794,0.015,0.002,-0.002,0.0,90.309,0.184,-0.184,0,0.3499,0.0059,-0.0059,0.0,-0.42
742,742,HD 20794,0.01501,0.00302,-0.00271,0.0,147.02,1.43,-0.91,0,0.509,0.006,-0.006,0.0,-0.42
753,753,HD 211970,0.0409,0.00787,-0.00787,0.0,25.201,0.025,-0.025,0,0.143,0.003,-0.003,0.0,
758,758,HD 213519,0.029,0.009,-0.004,0.0,11.12214,0.00098,-0.00097,0,0.099,0.004,-0.004,0.0,0.01
759,759,HD 213885,0.02778,0.00208,-0.00205,0.0,1.008035,2.1e-05,-2e-05,0,0.02012,0.00015,-0.00012,0.0,-0.01
760,760,HD 213885,0.06277,0.00434,-0.00428,0.0,4.78503,0.00056,-0.00051,0,0.056798,0.00044,-0.00032,0.0,-0.01
761,761,HD 21411,0.20734,0.08055,-0.08055,0.0,84.288,0.127,-0.127,0,0.362,0.007,-0.007,0.0,-0.25
763,763,HD 215152,0.00572,0.00158,-0.00198,0.0,5.75999,0.00157,-0.00175,0,0.057638,0.000739,-0.000759,0.0,-0.09
764,764,HD 215152,0.00541,0.00194,-0.00228,0.0,7.28243,0.00451,-0.00827,0,0.067393,0.00086,-0.000893,0.0,-0.09
765,765,HD 215152,0.00881,0.00255,-0.0029,0.0,10.86499,0.00564,-0.00613,0,0.08799,0.00113,-0.00116,0.0,-0.09
766,766,HD 215152,0.00905,0.00334,-0.00466,0.0,25.1967,0.0476,-0.0505,0,0.15417,0.00199,-0.00204,0.0,-0.09
767,767,HD 215497,0.02,0.01,-0.01,0.0,3.93404,0.00066,-0.00066,0,0.05,0.0,0.0,0.0,0.28
771,771,HD 216520,0.03228,0.00311,-0.00311,0.0,35.45,0.011,-0.011,0,0.198,0.0004,-0.0004,0.0,-0.16
772,772,HD 216520,0.0297,0.00513,-0.00513,0.0,154.43,0.44,-0.44,0,0.528,0.01,-0.01,0.0,-0.16
775,775,HD 21693,0.0259,0.0034,-0.0033,0.0,22.6786,0.0085,-0.0087,0,0.1455,0.0058,-0.0063,0.0,0.02
776,776,HD 21693,0.0547,0.0056,-0.0056,0.0,53.7357,0.0312,-0.0309,0,0.2586,0.0103,-0.0113,0.0,0.02
780,780,HD 218566,0.2,0.06,-0.06,0.0,225.7,0.4,-0.4,0,0.69,0.01,-0.01,0.0,0.21
782,782,HD 219134,0.01491,0.0006,-0.0006,0.0,3.092926,1e-05,-1e-05,0,0.03876,0.00047,-0.00047,0.0,-0.01
783,783,HD 219134,0.01372,0.00069,-0.00069,0.0,6.76458,0.00033,-0.00033,0,0.0653,0.0008,-0.0008,0.0,-0.01
784,784,HD 219134,0.05088,0.00201,-0.00201,-1.0,46.859,0.028,-0.028,0,0.237,0.003,-0.003,0.0,-0.01
785,785,HD 219134,0.02297,0.00126,-0.00126,-1.0,22.717,0.015,-0.015,0,0.1463,0.0018,-0.0018,0.0,-0.01
786,786,HD 219134,0.034,0.004,-0.004,0.0,94.2,0.2,-0.2,0,0.3753,0.0004,-0.0004,0.0,-0.01
790,790,HD 219666,0.05223,0.00409,-0.00409,0.0,6.04345,1e-05,-1e-05,0,0.104,0.005,-0.005,0.0,0.06
791,791,HD 219828,0.06,0.005,-0.005,0.0,3.83483,7e-05,-7e-05,0,0.049,0.002,-0.002,0.0,0.18
794,794,HD 220197,0.2,0.07,-0.04,0.0,1728.0,162.0,-80.0,0,2.729,0.168,-0.085,0.0,-0.54
798,798,HD 221416,0.19,0.018,-0.018,0.0,14.2767,0.0037,-0.0037,0,0.1228,0.0025,-0.0026,0.0,-0.13
806,806,HD 22496,0.01753,0.0023,-0.00214,0.0,5.09071,0.00026,-0.00026,0,0.051,0.0024,-0.0026,0.0,-0.08
809,809,HD 22946,0.0836,,,1.0,47.42489,0.0001,-0.00011,0,0.2958,0.0044,-0.0042,0.0,-0.05
810,810,HD 22946,0.04314,,,1.0,4.040295,1.5e-05,-1.4e-05,0,0.05727,0.00085,-0.00082,0.0,-0.05
811,811,HD 22946,0.03058,,,1.0,9.573083,1.4e-05,-1.4e-05,0,0.1017,0.0015,-0.0014,0.0,-0.05
817,817,HD 23472,0.02618,0.00245,-0.00249,0.0,17.667087,4.2e-05,-4.2e-05,0,0.1162,0.0018,-0.0018,0.0,-0.16
818,818,HD 23472,0.01073,0.00277,-0.00255,0.0,29.79749,0.00013,-0.00014,0,0.1646,0.0024,-0.0024,0.0,-0.16
819,819,HD 23472,0.00173,0.00066,-0.00063,0.0,3.97664,3e-05,-4.4e-05,0,0.04298,0.00063,-0.00065,0.0,-0.16
820,820,HD 23472,0.00227,0.00088,-0.00085,0.0,7.90754,0.00011,-0.00011,0,0.068,0.001,-0.001,0.0,-0.16
821,821,HD 23472,0.00242,0.00138,-0.00126,0.0,12.1621839,0.00012,-9.9e-05,0,0.0906,0.0014,-0.0014,0.0,-0.16
823,823,HD 238090,0.02168,0.00289,-0.00299,0.0,13.671,0.011,-0.01,0,0.0932,0.0011,-0.0011,0.0,-0.03
828,828,HD 24040,0.201,0.027,-0.027,0.0,515.4,2.2,-2.5,0,1.3,0.021,-0.022,0.0,0.23
830,830,HD 24085,0.03713,0.00975,-0.00975,0.0,2.0455,0.0002,-0.0002,0,0.034,0.001,-0.001,0.0,0.22
834,834,HD 25912,0.12,0.013,-0.013,0.0,41.83156,0.02308,-0.03093,0,0.242,0.009,-0.01,0.0,0.12
836,836,HD 260655,0.00673,0.00107,-0.00107,0.0,2.76953,3e-05,-3e-05,0,0.02933,0.00024,-0.00024,0.0,-0.43
837,837,HD 260655,0.00972,0.00151,-0.00151,0.0,5.70588,7e-05,-7e-05,0,0.04749,0.00039,-0.00039,0.0,-0.43
841,841,HD 26965,0.02665,0.00148,-0.00148,0.0,42.378,0.01,-0.01,0,,,,,-0.35
845,845,HD 27894,0.162,0.011,-0.04,0.0,36.07,0.26,-0.09,0,0.198,0.001,-0.001,0.0,0.25
848,848,HD 28109,0.05819,0.02869,-0.02394,0.0,22.89104,0.00035,-0.00036,0,0.1357,0.0034,-0.0034,0.0,0.0
849,849,HD 28109,0.02499,0.0133,-0.00958,0.0,56.00819,0.00194,-0.00202,0,0.308,0.011,-0.011,0.0,0.0
850,850,HD 28109,0.01787,0.00861,-0.00664,0.0,84.25999,0.00744,-0.00662,0,0.411,0.016,-0.016,0.0,0.0
866,866,HD 31527,0.0329,0.0028,-0.0028,0.0,16.5535,0.0034,-0.0035,0,0.1254,0.0041,-0.0045,0.0,-0.18
867,867,HD 31527,0.0445,0.004,-0.0039,0.0,51.2053,0.0373,-0.0368,0,0.2663,0.0088,-0.0095,0.0,-0.18
868,868,HD 31527,0.0372,0.0053,-0.0052,0.0,271.6737,2.1135,-2.2471,0,0.8098,0.0273,-0.0293,0.0,-0.18
869,869,HD 3167,0.01564,0.00076,-0.00072,0.0,0.959641,1.1e-05,-1.1e-05,0,0.01796,0.00037,-0.00031,0.0,0.01
870,870,HD 3167,0.03502,0.00245,-0.00233,0.0,29.8454,0.0012,-0.0012,0,0.1776,0.0037,-0.0031,0.0,0.01
871,871,HD 3167,0.01362,0.00142,-0.00142,0.0,8.4112,0.0052,-0.0052,0,0.0763,0.0015,-0.0015,0.0,0.01
872,872,HD 3167,0.02646,0.00321,-0.00321,0.0,96.63,0.292,-0.292,0,0.3885,0.0079,-0.0079,0.0,0.01
879,879,HD 33142,0.2,0.02,-0.03,0.0,89.9,0.1,-0.1,0,0.452,0.003,-0.003,0.0,0.02
880,880,HD 332231,0.244,0.021,-0.021,0.0,18.71204,0.00043,-0.00043,0,0.1436,0.0032,-0.0033,0.0,0.04
886,886,HD 34445,0.168,0.016,-0.016,0.0,214.67,0.45,-0.45,0,0.7181,0.0049,-0.0049,0.0,0.16
887,887,HD 34445,0.097,0.13,-0.13,0.0,117.87,0.18,-0.18,0,0.4817,0.0033,-0.0033,0.0,0.16
888,888,HD 34445,0.0529,0.0089,-0.0089,0.0,49.175,0.045,-0.045,0,0.2687,0.0019,-0.0019,0.0,0.16
889,889,HD 34445,0.119,0.021,-0.021,0.0,676.8,7.9,-7.9,0,1.543,0.016,-0.016,0.0,0.16
893,893,HD 3651,0.228,0.011,-0.011,0.0,62.25,0.004,-0.004,0,0.295,0.029,-0.029,0.0,0.12
899,899,HD 3765,0.173,0.014,-0.013,0.0,1211.0,15.0,-16.0,0,2.108,0.032,-0.033,0.0,0.17
904,904,HD 39194,0.01259,0.00094,-0.00094,0.0,5.6368,0.0004,-0.0004,0,0.056,0.001,-0.001,0.0,-0.61
905,905,HD 39194,0.01982,0.00157,-0.00157,0.0,14.03,0.003,-0.003,0,0.103,0.002,-0.002,0.0,-0.61
906,906,HD 39194,0.01259,0.00189,-0.00189,0.0,33.91,0.03,-0.03,0,0.185,0.0033,-0.0033,0.0,-0.61
907,907,HD 39855,0.02674,0.00472,-0.00472,0.0,3.2498,0.0004,-0.0004,0,0.041,0.001,-0.001,0.0,-0.48
908,908,HD 40307,0.0126,0.0025,-0.0022,0.0,4.3123,0.0011,-0.0012,0,0.0468,0.0024,-0.0023,0.0,-0.34
909,909,HD 40307,0.0208,0.0035,-0.0031,0.0,9.6184,0.005,-0.0049,0,0.0799,0.004,-0.004,0.0,-0.34
910,910,HD 40307,0.0299,0.0053,-0.0047,0.0,20.432,0.022,-0.024,0,0.1321,0.0066,-0.0066,0.0,-0.34
911,911,HD 40307,0.0164,0.0047,-0.005,0.0,51.76,0.5,-0.46,0,0.247,0.011,-0.014,0.0,-0.34
912,912,HD 40307,0.0223,0.0082,-0.0082,0.0,197.8,5.7,-9.0,0,0.6,0.034,-0.033,0.0,-0.34
921,921,HD 42618,0.04531,0.00787,-0.00755,0.0,149.61,0.37,-0.34,0,0.554,0.011,-0.011,0.0,-0.12
922,922,HD 4308,0.05,0.0,0.0,0.0,15.56,0.02,-0.02,0,0.12,0.0,0.0,0.0,-0.32
927,927,HD 45184,0.0384,0.0033,-0.0032,0.0,5.8854,0.0003,-0.0003,0,0.0644,0.002,-0.0021,0.0,0.05
928,928,HD 45184,0.0277,0.0034,-0.0032,0.0,13.1354,0.0026,-0.0025,0,0.11,0.0034,-0.0036,0.0,0.05
930,930,HD 45364,0.1893,0.0062,-0.0063,0.0,225.79,0.81,-0.76,0,0.6793,0.0016,-0.0015,0.0,-0.14
934,934,HD 47186,0.07,0.0,0.0,0.0,4.0845,0.0002,-0.0002,0,0.05,0.0,0.0,0.0,0.26
942,942,HD 49674,0.1,0.01,-0.01,0.0,4.94737,0.00098,-0.00098,0,0.06,0.0,0.0,0.0,0.28
946,946,HD 51608,0.0402,0.0038,-0.0037,0.0,14.0726,0.0016,-0.0016,0,0.1059,0.0043,-0.0046,0.0,-0.06
947,947,HD 51608,0.045,0.0051,-0.0048,0.0,95.9446,0.1555,-0.1366,0,0.3809,0.0153,-0.0164,0.0,-0.06
949,949,HD 5278,0.02454,0.00472,-0.0044,0.0,14.339156,4.9e-05,-4.7e-05,0,0.1202,0.0013,-0.0013,0.0,-0.12
950,950,HD 5278,0.05789,0.00566,-0.00598,0.0,40.87,0.18,-0.17,0,0.2416,0.0027,-0.0027,0.0,-0.12
957,957,HD 56414,0.0418,,,0.0,29.04992,0.00021,-0.00021,0,0.229,0.004,-0.004,0.0,0.0
968,968,HD 63433,0.0166,,,0.0,7.10793,0.0004,-0.00034,0,0.0719,0.0031,-0.0044,0.0,0.0
969,969,HD 63433,0.0239,,,0.0,20.5453,0.0012,-0.0013,0,0.1458,0.0062,-0.0101,0.0,0.0
970,970,HD 63454,0.25,0.01,-0.01,0.0,2.81805,7.1e-05,-7.1e-05,0,0.04,0.0,0.0,0.0,0.09
972,972,HD 63935,0.03398,0.00566,-0.00566,0.0,9.058811,1.7e-05,-1.6e-05,0,,,,,0.07
973,973,HD 63935,0.03492,0.00755,-0.00755,0.0,21.4023,0.00189,-0.00194,0,,,,,0.07
974,974,HD 64114,0.056,0.01101,-0.01101,0.0,45.791,0.07,-0.07,0,0.246,0.005,-0.005,0.0,-0.03
987,987,HD 69830,0.0321,,,0.0,8.667,0.003,-0.003,0,0.0785,,,0.0,-0.05
988,988,HD 69830,0.0371,,,0.0,31.56,0.04,-0.04,0,0.186,,,0.0,-0.05
989,989,HD 69830,0.057,,,0.0,197.0,3.0,-3.0,0,0.63,,,0.0,-0.05
992,992,HD 7199,0.27,0.03,-0.03,0.0,615.0,7.0,-7.0,0,1.36,0.02,-0.02,0.0,0.33
1002,1002,HD 73583,0.03209,0.0107,-0.00975,0.0,6.39805,1e-05,-1e-05,0,0.072,0.002,-0.002,0.0,0.0
1003,1003,HD 73583,0.03052,0.00566,-0.00535,0.0,18.87974,0.00086,-0.00074,0,0.1242,0.0055,-0.0054,0.0,0.0
1010,1010,HD 76700,0.21,0.03,-0.03,0.0,3.97097,0.00023,-0.00023,0,0.05,0.0,0.0,0.0,0.35
1012,1012,HD 77338,0.05,0.015,-0.017,0.0,5.7361,0.0015,-0.0015,0,0.06,0.0,0.0,0.0,0.3
1014,1014,HD 7924,0.02,0.0,0.0,0.0,5.39792,0.00025,-0.00025,0,0.06,0.0,0.0,0.0,-0.25
1015,1015,HD 7924,0.02473,0.0023,-0.00223,0.0,15.299,0.0032,-0.0033,0,0.1134,0.0013,-0.0014,0.0,-0.25
1016,1016,HD 7924,0.02026,0.00249,-0.00245,0.0,24.451,0.015,-0.017,0,0.1551,0.0018,-0.0019,0.0,-0.25
1019,1019,HD 80653,0.018,0.00113,-0.0011,0.0,0.719573,2.1e-05,-2.1e-05,0,0.01661,0.00019,-0.00019,0.0,0.28
1031,1031,HD 8326,0.20955,0.06167,-0.06167,0.0,158.991,1.44,-1.44,0,0.533,0.011,-0.011,0.0,0.04
1035,1035,HD 85390,0.099,0.01,-0.01,0.0,799.52,2.41,-2.41,0,1.373,0.035,-0.035,0.0,-0.06
1036,1036,HD 85512,0.011,0.002,-0.002,0.0,58.43,0.13,-0.13,0,0.26,0.0,0.0,0.0,-0.4
1040,1040,HD 86226,0.02281,0.00374,-0.00352,0.0,3.98442,0.00018,-0.00018,0,0.049,0.001,-0.001,0.0,0.0
1047,1047,HD 89345,0.11,0.017,-0.018,0.0,11.8143,0.0002,-0.0002,0,0.1066,0.0012,-0.0014,0.0,0.53
1049,1049,HD 90156,0.057,0.005,-0.005,0.0,49.77,0.07,-0.07,0,0.25,0.004,-0.004,0.0,-0.26
1054,1054,HD 93351,0.011,0.002,-0.003,0.0,2.45946,0.00017,-0.00011,0,0.035,0.001,-0.002,0.0,-0.23
1056,1056,HD 93963 A,0.02454,0.01007,-0.01007,0.0,1.0391353,4.9e-06,-4.9e-06,0,0.02085,0.00037,-0.00037,0.0,0.1
1057,1057,HD 93963 A,0.06041,0.0129,-0.0129,0.0,3.6451398,1.06e-05,-1.42e-05,0,0.04813,0.00085,-0.00085,0.0,0.1
1064,1064,HD 95338,0.13353,0.00698,-0.00654,0.0,55.087,0.02,-0.02,0,0.262,0.002,-0.002,0.0,0.06
1070,1070,HD 96700,0.028,0.00126,-0.00126,0.0,8.1245,0.0006,-0.0006,0,0.0777,0.0013,-0.0013,0.0,-0.17
1071,1071,HD 96700,0.01101,0.00126,-0.00126,0.0,19.88,0.01,-0.01,0,0.141,0.002,-0.002,0.0,-0.17
1072,1072,HD 96700,0.03996,0.00315,-0.00315,0.0,103.5,0.1,-0.1,0,0.424,0.007,-0.007,0.0,-0.17
1075,1075,HD 97658,0.02611,0.00346,-0.00346,0.0,9.4897116,8e-07,-8e-07,0,0.0805,0.001,-0.0011,0.0,-0.37
1081,1081,HD 99492,0.07,0.05,-0.05,0.0,17.0431,0.0047,-0.0047,0,0.12,0.0,0.0,0.0,0.2
1085,1085,HIP 107772,0.04059,0.00944,-0.00944,0.0,55.199,0.083,-0.083,0,0.243,0.011,-0.011,0.0,
