,Unnamed: 0,hostname,pl_mass (Mj),pl_mass_max,pl_mass_min,pl_mass_limflag,pl_orb_period,pl_orb_per_max,pl_orb_per_min,pl_orb_per_limflag,pl_semImjr_axis,pl_semImjr_axis_max,pl_semImjr_axis_min,pl_semImjr_axisax_limflag,[Fe/H]
4825,4825,WASP-54,0.59,0.14,-0.14,0,3.69364,0.000006,-0.000006,0,0.04988,0.00043,-0.00045,0,-0.08
4826,4826,WASP-55,0.61,0.13,-0.13,0,4.46563,0.000004,-0.000004,0,0.0558,0.0006,-0.0006,0,0.16
4827,4827,WASP-56,0.45,0.09,-0.09,0,4.6171,0.000003,-0.000003,0,0.05614,0.0004,-0.00041,0,0.33
4828,4828,WASP-57,0.644,0.062,-0.062,0,2.83891856,0.00000081,-0.00000081,0,0.03769,0.00097,-0.00097,0,0.09
4829,4829,WASP-58,0.97,0.28,-0.28,0,5.01718,0.000011,-0.000011,0,0.0562,0.0019,-0.002,0,-0.1
4830,4830,WASP-59,0.863,0.045,-0.045,0,7.919585,0.00001,-0.00001,0,0.0697,0.0011,-0.0011,0,-0.02
4831,4831,WASP-6,0.37,0.08,-0.08,0,3.36101,0.0000028,-0.0000028,0,0.04217,0.00079,-0.0012,0,-0.14
4832,4832,WASP-60,0.55,0.19,-0.19,0,4.305,0.000006,-0.000006,0,0.05548,0.00046,-0.00046,0,0.24
4833,4833,WASP-61,2.68,0.84,-0.84,0,3.8559,0.000003,-0.000003,0,0.0521,0.0008,-0.0008,0,0.07
4834,4834,WASP-62,0.52,0.08,-0.08,0,4.41195,0.000003,-0.000003,0,0.0571,0.0005,-0.0005,0,0.23
4835,4835,WASP-63,0.37,0.09,-0.09,0,4.37808,0.000006,-0.000006,0,0.0574,0.0007,-0.0007,0,0.26
4836,4836,WASP-64,1.271,0.068,-0.068,0,1.5732918,0.0000015,-0.0000015,0,0.02648,0.00024,-0.00024,0,0.3
4837,4837,WASP-65,1.55,0.16,-0.16,0,2.3114243,0.0000015,-0.0000015,0,0.0334,0.0016,-0.0017,0,-0.09
4838,4838,WASP-66,2.35,0.98,-0.98,0,4.08605,0.000007,-0.000007,0,0.0546,0.0009,-0.0009,0,-0.02
4839,4839,WASP-67,0.43,0.09,-0.09,0,4.61442,0.00001,-0.00001,0,0.05179,0.0008,-0.00078,0,0.21
4840,4840,WASP-68,1.08,0.25,-0.25,0,5.0843,0.000015,-0.000015,0,0.06206,0.00045,-0.0004,0,0.35
4842,4842,WASP-7,0.96,0.13,-0.13,0,4.9546416,0.0000035,-0.0000035,0,0.0617,0.0011,-0.0011,0,0.32
4843,4843,WASP-70 A,0.59,0.022,-0.022,0,3.7130203,0.0000047,-0.0000047,0,0.04853,0.00062,-0.00062,0,0.22
4844,4844,WASP-71,1.39,0.33,-0.33,0,2.90367,0.000007,-0.000007,0,0.04622,0.00068,-0.00069,0,0.34
4845,4845,WASP-72,2.3,0.7,-0.7,0,2.21673,0.000002,-0.000002,0,0.03711,0.00048,-0.00051,0,0.15
4846,4846,WASP-73,2.86,0.92,-0.92,0,4.08722,0.00022,-0.00022,0,0.05512,0.0006,-0.00053,0,0.2
4847,4847,WASP-74,0.72,0.12,-0.12,0,2.13775,0.000001,-0.000001,0,0.03443,0.00036,-0.00036,0,0.44
4848,4848,WASP-75,1.07,0.05,-0.05,0,2.484193,0.000003,-0.000003,0,0.0375,0.0007,-0.0008,0,0.24
4849,4849,WASP-76,0.92,0.03,-0.03,0,1.809886,0.000001,-0.000001,0,0.033,0.0005,-0.0005,0,0.38
4850,4850,WASP-77 A,1.667,0.068,-0.064,0,1.36002854,0.00000062,-0.00000062,0,0.02335,0.00045,-0.00043,0,0.01
4851,4851,WASP-78,1.11,0.54,-0.54,0,2.17518,0.000005,-0.000005,0,0.03488,0.0007,-0.00076,0,-0.1
4852,4852,WASP-79,0.85,0.18,-0.18,0,3.66238,0.000005,-0.000005,0,0.0519,0.0008,-0.0008,0,0.19
4853,4853,WASP-8,2.54,0.33,-0.33,0,8.15872,0.000015,-0.000015,0,0.0801,0.0015,-0.0015,0,0.27
4854,4854,WASP-8,9.45,2.26,-1.04,0,4323,740,-380,0,5.28,0.63,-0.34,0,0.27
4855,4855,WASP-80,0.538,0.035,-0.036,0,3.06785234,0.00000083,-0.00000079,0,0.0344,0.001,-0.0011,0,-0.14
4856,4856,WASP-81,0.729,0.036,-0.035,0,2.7164762,0.0000023,-0.0000023,0,0.03908,0.0007,-0.00072,0,-0.33
4857,4857,WASP-82,1.17,0.2,-0.2,0,2.70579,0.000002,-0.000002,0,0.0447,0.0007,-0.0007,0,0.15
4859,4859,WASP-84,0.692,0.058,-0.058,0,8.52349648,0.0000006,-0.0000006,0,0.0778,0.0021,-0.0021,0,0.05
4861,4861,WASP-85 A,1.265,0.065,-0.065,0,2.6556777,0.00000044,-0.00000044,0,0.039,0.001,-0.001,0,0.03
4862,4862,WASP-88,0.42,0.14,-0.14,0,4.954,0.000019,-0.000019,0,0.06431,0.00065,-0.00062,0,0.06
4863,4863,WASP-89,5.9,0.4,-0.4,0,3.3564227,0.0000025,-0.0000025,0,0.0427,0.0012,-0.0012,0,0.15
4864,4864,WASP-90,0.63,0.07,-0.07,0,3.916243,0.000003,-0.000003,0,0.0562,0.0012,-0.0012,0,0.19
4865,4865,WASP-91,1.34,0.08,-0.08,0,2.798581,0.000003,-0.000003,0,0.037,0.001,-0.001,0,0.21
4866,4866,WASP-92,0.805,0.068,-0.068,0,2.1746742,0.0000016,-0.0000016,0,0.0348,0.00036,-0.00036,0,0.1
4867,4867,WASP-93,1.47,0.29,-0.29,0,2.7325321,0.000002,-0.000002,0,0.04211,0.00035,-0.00035,0,0.07
4868,4868,WASP-94 A,0.5,0.13,-0.13,0,3.95019,0.000004,-0.000004,0,0.055,0.001,-0.001,0,0.37
4869,4869,WASP-94 B,0.618,0.028,-0.029,0,2.00839,0.00024,-0.00024,0,0.0335,0.0006,-0.0005,0,0.34
4870,4870,WASP-95,1.44,0.28,-0.28,0,2.18467,0.000001,-0.000001,0,0.03416,0.00083,-0.00083,0,0.27
4871,4871,WASP-96,0.48,0.03,-0.03,0,3.4252602,0.0000027,-0.0000027,0,0.0453,0.0013,-0.0013,0,0.43
4872,4872,WASP-97,1.36,0.19,-0.19,0,2.07276,0.000001,-0.000001,0,0.03303,0.00056,-0.00056,0,0.32
4873,4873,WASP-98,0.922,0.08,-0.08,0,2.96264036,0.00000043,-0.00000043,0,0.03762,0.001,-0.001,0,-0.6
4874,4874,WASP-99,2.43,0.37,-0.37,0,5.75251,0.00004,-0.00004,0,0.0717,0.0016,-0.0016,0,0.27
4875,4875,WD 1856+534,13.8,,,0,1.4079405,0.0000011,-0.0000011,0,0.0204,0.0012,-0.0012,0,
4876,4876,WTS-1,4.01,0.35,-0.35,0,3.352057,0.000013,-0.000015,0,0.047,0.001,-0.001,0,-0.25
4877,4877,WTS-2,1.12,0.16,-0.16,0,1.0187068,0.00000065,-0.00000065,0,0.01855,0.00062,-0.00062,0,0.2
4878,4878,Wendelstein-1,0.592,0.165,-0.129,0,2.663416,0.000001,-0.000001,0,0.0282,0.0015,-0.0015,0,
4879,4879,Wendelstein-2,0.731,0.541,-0.311,0,1.7522239,0.0000008,-0.0000008,0,0.0234,0.0015,-0.0015,0,
4885,4885,XO-1,0.83,0.13,-0.13,0,3.94153,0.000027,-0.000027,0,0.0488,0.0005,-0.0005,0,-0.02
4886,4886,XO-3,7.29,1.19,-1.19,0,3.19154,0.00014,-0.00014,0,0.0476,0.0005,-0.0005,0,-0.08
4887,4887,XO-4,1.42,0.19,-0.19,0,4.12508,0.000004,-0.000004,0,0.05524,0.00027,-0.00028,0,0.03
4888,4888,XO-5,1.19,0.03,-0.03,0,4.1877558,0.0000006,-0.0000006,0,0.0515,0.0005,-0.0005,0,0.05
4889,4889,XO-6,4.4,,,1,3.7650007,0.0000081,-0.0000081,0,0.0815,0.0077,-0.0077,0,-0.07
4890,4890,XO-7,0.709,0.034,-0.034,0,2.8641424,0.0000043,-0.0000043,0,0.04421,0.00062,-0.00062,0,0.4
4894,4894,alf Ari,1.8,0.2,-0.2,0,380.8,0.3,-0.3,0,1.2,,,0,-0.16
4895,4895,eps CrB,6.7,0.3,-0.3,0,417.9,0.5,-0.5,0,1.3,,,0,-0.1
4896,4896,eps Ind A,3.25,0.39,-0.65,0,16510,2100,-1740,0,11.55,0.98,-0.86,0,-0.17
4897,4897,eps Tau,7.6,0.2,-0.2,0,594.9,5.3,-5.3,0,1.93,0.03,-0.03,0,0.19
4898,4898,gam Psc,1.34,0.02,-0.31,0,555.1,6,-2.5,0,1.32,0.05,-0.08,0,-0.62
4899,4899,mu Leo,2.4,0.4,-0.4,0,357.8,1.2,-1.2,0,1.1,0.1,-0.1,0,0.21
4900,4900,nu Oct A,2.4,0.2,-0.3,0,417,1,-2,0,1.25,0.05,-0.05,0,
4901,4901,nu Oph,22.206,,,0,530.21,0.1,-0.1,0,1.79,,,0,0.18
4902,4902,nu Oph,24.662,,,0,3184.83,5.93,-5.93,0,5.931,,,0,0.18
4903,4903,ome Ser,1.7,,,0,277.02,0.52,-0.51,0,1.1,,,0,-0.14
4904,4904,omi CrB,1.5,,,0,187.83,0.54,-0.54,0,0.83,,,0,-0.21
4909,4909,tau Gem,20.6,,,0,305.5,0.1,-0.1,0,1.17,,,0,0.14
4910,4910,ups And,0.6876,0.0044,-0.0044,0,4.617033,0.000023,-0.000023,0,0.059222,0,0,0,0.2
4911,4911,ups And,13.98,2.3,-5.3,0,241.258,0.064,-0.064,0,0.827774,0.000015,-0.000015,0,0.2
4912,4912,ups And,10.25,0.7,-3.3,0,1276.46,0.57,-0.57,0,2.51329,0.00075,-0.00075,0,0.2
4913,4913,ups Leo,0.51,0.06,-0.26,0,385.2,2.8,-1.3,0,1.18,0.11,-0.32,0,-0.2
